feed_name,raw_column,is_loaded_from_raw?,is_renamed_to?,is_stored?,is_used?,where_used,where_dropped,drop_reason,recommendation,present_in_files_count,present_in_all_files?,null_rate_estimate,example_values,evidence_raw_files,sampling_method
fec_api_schedule_e_json,candidate_office,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.0,H | S,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,candidate_office_district,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.0,14 | 08 | 00,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,candidate_office_state,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.0,IL | IA | 10,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,candidate_party,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,0.0,DEM | REP | IND,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,candidate_prefix,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,0.988425,REP.,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,candidate_suffix,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,0.996861,A,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,category_code,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.447911,004 | 011 | 001,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,category_code_full,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.448892,Advertising Expenses | Political Contributions | Administrative/Salary/Overhead Expenses,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,committee,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.0,"{'affiliated_committee_name': ""EMILY'S LIST"", 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00473918', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2018, 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2010-01-22', 'first_file_date': '2010-01-14', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2025-09-16', 'last_file_date': '2026-01-23', 'name': 'WOMEN VOTE!', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1800 M STREET, NW', 'street_2': 'STE 375N', 'treasurer_name': 'VAN HALL, LAURIE', 'zip': '20036'} | {'affiliated_committee_name': None, 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C90017492', 'committee_type': 'I', 'committee_type_full': 'Independent expenditure filer (not a committee)', 'cycle': 2018, 'cycles': [2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [2018, 2020, 2022, 2024, 2026], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': None, 'first_file_date': '2018-03-13', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': None, 'last_file_date': '2026-01-30', 'name': 'INDIVISIBLE PROJECT INC.', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 43884', 'street_2': None, 'treasurer_name': None, 'zip': '20010'} | {'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00341396', 'committee_type': 'W', 'committee_type_full': 'Hybrid PAC (with Non-Contribution Account) - Qualified', 'cycle': 2018, 'cycles': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_activity': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'cycles_has_financial': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1998-10-29', 'first_file_date': '1998-10-29', 'is_active': True, 'last_cycle_has_activity': 2026, 'last_cycle_has_financial': 2026, 'last_f1_date': '2022-05-12', 'last_file_date': '2026-01-31', 'name': 'MOVEON.ORG POLITICAL ACTION', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': 'PO BOX 96142', 'street_2': None, 'treasurer_name': 'MATZZIE, TOM', 'zip': '200906142'}",raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,committee_id,yes,,raw_extractions.payload_json; fec_schedule_e_independent_expenditures.*,yes,database/federal_fec.py; webapp/routes/main.py; webapp/routes/federal_finance.py; scripts/newsroom_queries.py,,,Keep full raw payload retention and structured projection tests aligned.,69,no,0.0,C00473918 | C90017492 | C00341396,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,conduit_committee_city,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,1.0,,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,conduit_committee_id,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,0.686678,C00341396 | C00489815 | C00647701,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,conduit_committee_name,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,1.0,,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,conduit_committee_state,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,1.0,,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,conduit_committee_street1,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,1.0,,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
fec_api_schedule_e_json,conduit_committee_street2,yes,,raw_extractions.payload_json,no,,database/federal_fec.py:1523,explicitly excluded (not projected into structured FEC table),"Add explicit projection mapping if this key is needed downstream, or document intentional exclusion.",69,no,1.0,,raw_extractions:fec_api:schedules_schedule_e:5ff290387436b35d8ea2c20f9dd9e9942e0262ac; raw_extractions:fec_api:schedules_schedule_e:555c501902c4a57d6e2073a93decf59d30907f12; raw_extractions:fec_api:schedules_schedule_e:25de5e68561efe42a454cc88af0b9b0ec8f6396d; raw_extractions:fec_api:schedules_schedule_e:97d8533181eba581850f2965db3e33158d0402c9; raw_extractions:fec_api:schedules_schedule_e:89157d0eaa848ee3843a827ba46b65f1049ad788; raw_extractions:fec_api:schedules_schedule_e:1f7a39266fd8cd1c906b956cb971e4ec6c379c3d; raw_extractions:fec_api:schedules_schedule_e:77f64385f5afb5197bb1f1724449d196a7ebcfb9; raw_extractions:fec_api:schedules_schedule_e:276bb163346b1c604e4ba39a7bd5b79d23af621b; raw_extractions:fec_api:schedules_schedule_e:6800b3606ea1d1305afbd20807324a05af3ba473; raw_extractions:fec_api:schedules_schedule_e:03174e58bcff24077bac640eeb9b44fbed6a37d0; raw_extractions:fec_api:schedules_schedule_e:5049e0e20905f209c59faafadda6a195e4602265; raw_extractions:fec_api:schedules_schedule_e:52dc6e3a36c32cc5fe8727a218db2ed3e0aa6e09; ... (+181 more),raw_extractions_payload_scan_union_all_payloads_profiled_first_n_rows_across_feed
